SUN - Stellenbosch University;Latitude: -33.92810059;Longitude: 18.86540031;Elevation: 119 m;;;;;;;;;;;;;;;
TmStamp;RecNum;BattV_Min;TrackerWM_Avg;Tracker2WM_Avg;ShadowWM_Avg;SunWM_Avg;ShadowbandWM_Avg;DNICalc_Avg;AirTC_Avg;RH;WS_ms_S_WVT;WindDir_D1_WVT;WindDir_SD1_WVT;BP_mB_Avg;UVA_Avg;UVB_Avg;Batt24V_Min;
;;Volts;kW/m^2;;kW/m^2;W/m^2;W/m^2;;Deg C;%;meters/second;Deg;Deg;;W/m;W/m;;
TmStamp;RecNum;Min;Avg;Avg;Avg;Avg;Avg;Avg;Avg;Smp;WVc;WVc;WVc;Avg;Avg;Avg;;
14/05/2023 11:00:00;5730;13.69;924.78485;0;62.866;918.20056;55.460632;1771.3337;16.71;56.53;5.726;239.5;35.44;1012.61224;0.0063437033;0.009367271;26.25;
14/05/2023 12:00:00;5731;13.68;977.8787;0;64.17784;1118.414;57.714977;1851.1455;16.99;49.03;6.207;223.6;33.61;1012.1354;0.008566792;0.009367741;26.25;
14/05/2023 13:00:00;5732;13.68;1001.0494;0;62.653706;1202.9471;57.302547;1883.954;17.99;46.81;5.843;229.1;32.6;1011.38086;0.011143664;0.009367561;26.25;
14/05/2023 14:00:00;5733;13.68;994.48047;0;61.97199;1165.6042;56.52425;1876.5033;18.37;49.62;5.806;229.1;32.5;1010.72034;0.0134913735;0.00936771;26.25;
14/05/2023 15:00:00;5734;13.68;964.8877;0;58.50199;1010.88654;52.90685;1834.8756;18.62;47.07;5.577;234.8;29.5;1010.0378;0.013095749;0.009367744;26.24;
14/05/2023 16:00:00;5735;13.69;897.18787;0;51.98622;748.75385;46.735138;1729.5687;18.42;49.57;5.47;231.2;34.24;1009.7387;0.0136800725;0.009367744;26.25;
14/05/2023 17:00:00;5736;13.67;750.36017;0;40.79196;412.7652;36.568718;1493.6646;17.9;50.16;5.952;235.5;29.23;1009.8441;0.013754621;0.009368127;26.24;
14/05/2023 18:00:00;5737;13.7;301.08804;0;16.144358;89.926056;15.503259;455.58118;17.52;51.96;5.419;247;27.71;1009.878;0.014516859;0.009367707;26.24;
14/05/2023 19:00:00;5738;13.69;0.06933696;0;0;0.007693634;0.0049876557;0;16.78;52.13;5.396;250.9;25.34;1010.0913;0.015591177;0.0093701705;26.23;
14/05/2023 20:00:00;5739;13.68;0.086911686;0;0;0;0;0;16.06;58.31;5.259;245.3;30.37;1010.66785;0.01620622;0.00937821;26.24;
14/05/2023 21:00:00;5740;13.68;0;0;0;0;0;0;15.81;55.89;4.888;235.6;27.8;1011.48755;0.015886473;0.009382015;24.8;
14/05/2023 22:00:00;5741;13.66;0.0058174916;0;0;0;0;0;15.8;56.4;5.037;250.1;24.94;1011.7434;0.015373129;0.009405643;24.72;
14/05/2023 23:00:00;5742;13.66;0.046312068;0;0;0;0;0;15.81;53.25;4.883;246;26.83;1011.78217;0.015746452;0.009426299;24.7;
15/05/2023 00:00:00;5743;13.66;0;0;0;0;0;0;15.76;53.88;5.497;245.7;25.13;1011.23267;0.016431943;0.009439786;26.23;
15/05/2023 01:00:00;5744;13.66;0.03734762;0;0;0;0;0;15.96;54.63;4.439;239.8;37.97;1010.5273;0.016563259;0.009443735;26.25;
15/05/2023 02:00:00;5745;13.66;0.49866635;0;0;0;0;0;14.14;53.82;0.888;129.7;49.11;1010.2676;0.016839484;0.009442082;26.24;
15/05/2023 03:00:00;5746;13.7;0.075749174;0;0;0;0;0;15;39.05;1.396;279.7;48.9;1010.10284;0.016199684;0.00943135;26.25;
15/05/2023 04:00:00;5747;13.67;0.5956214;0;0;0;0;0;14.31;50.73;1.5;233.4;41.03;1009.79504;0.016433973;0.00943532;26.25;
15/05/2023 05:00:00;5748;13.68;0.48803437;0;0;0;0;0;12.88;69.63;0.993;288;56.07;1009.19763;0.016234586;0.009460242;26.25;
15/05/2023 06:00:00;5749;13.67;0.19770794;0;0;0;0;0;10.25;75.1;0.431;353.9;41.48;1009.2825;0.015346072;0.009450073;24.78;
15/05/2023 07:00:00;5750;13.67;0.018970996;0;0;0;0;0;8.93;74.16;0.457;287;10.61;1009.405;0.014073442;0.009478225;24.74;
15/05/2023 08:00:00;5751;13.66;0.027699994;0;6.4277964;12.274797;5.4725237;0;8.52;81.1;0.436;355.6;18.56;1009.3046;0.0116084395;0.009405108;26.23;
15/05/2023 09:00:00;5752;13.67;585.3326;0;30.703074;255.05908;25.931536;1166.7356;10.67;66.99;0.349;336.7;26.47;1009.59515;0.011510986;0.009367181;26.24;
15/05/2023 10:00:00;5753;13.67;830.39764;0;43.006447;595.96454;36.422913;1582.6844;14.89;53.92;0.142;329.2;9.11;1009.8625;0.011728813;0.009366792;26.24;
15/05/2023 11:00:00;5754;13.67;917.2517;0;47.823616;876.9741;41.112526;1727.8274;18.56;39.06;0.165;343.1;12.01;1009.6736;0.010775273;0.009367043;26.25;
15/05/2023 12:00:00;5755;13.68;956.5108;0;51.86242;1067.461;46.04893;1793.7288;20.26;39.32;0.546;26.87;30.53;1008.91974;0.0114368405;0.009367448;26.25;
15/05/2023 13:00:00;5756;13.68;964.10376;0;56.504345;1147.126;51.37435;1811.5985;20.82;35.87;1.495;25.82;27.84;1008.2693;0.012969803;0.009367735;24.49;
15/05/2023 14:00:00;5757;13.67;954.5979;0;53.76299;1103.3757;47.968708;1794.8386;22.36;37.96;0.627;68.7;42.84;1007.3549;0.011549341;0.009367704;24.43;
15/05/2023 15:00:00;5758;13.52;913.5546;0;52.992718;947.41327;46.61635;1734.2073;22.31;37.07;0.801;59.62;37.16;1006.5581;0.012396926;0.009367736;24.42;
15/05/2023 16:00:00;5759;13.67;837.912;0;49.101814;695.56506;41.932137;1616.3949;23.11;40.36;0.873;35.95;19.48;1006.2189;0.013118662;0.009367744;24.56;
15/05/2023 17:00:00;5760;13.69;679.1465;0;38.961872;372.81555;33.00561;1351.7163;22.62;41.95;0.562;65.67;17.2;1006.26904;0.014235754;0.009368527;24.54;
15/05/2023 18:00:00;5761;13.67;250.10863;0;15.598555;78.330635;14.629905;384.15973;20.96;56.5;0.06;52.86;7.219;1006.1223;0.01554762;0.009368527;26.25;
15/05/2023 19:00:00;5762;13.67;0.682619;0;0;0;0;0;16.47;73.63;0.129;302.1;8.96;1006.2811;0.017443918;0.009371644;26.25;
15/05/2023 20:00:00;5763;13.67;0.2139426;0;0;0;0;0;13.92;78.51;0.014;300.2;1.784;1006.5082;0.015906308;0.009372901;26.25;
15/05/2023 21:00:00;5764;13.7;0.009075116;0;0;0;0;0;12.94;85;0.005;253;0.635;1006.7615;0.011869614;0.009370579;24.85;
15/05/2023 22:00:00;5765;13.69;0.09285783;0;0;0;0;0;11.8;86.5;0.304;313;8.1;1006.75525;0.009372729;0.009374612;24.63;
15/05/2023 23:00:00;5766;13.68;0.053420503;0;0;0;0;0;11.16;89.2;0.576;296.6;23.6;1006.4144;0.009183566;0.009377738;24.6;
16/05/2023 00:00:00;5767;13.69;0;0;0;0;0;0;10.85;90.3;0.515;311.9;32.41;1006.2091;0.005990528;0.009368745;26.24;
16/05/2023 01:00:00;5768;13.67;0.06319292;0;0;0;0;0;10.82;88.9;1.198;290.3;24.46;1005.8695;0.00887974;0.009373828;26.25;
16/05/2023 02:00:00;5769;13.69;0.0010474478;0;0;0;0;0;10.07;90.4;0.286;305.9;17.55;1005.72675;0.008025588;0.009371091;26.25;
16/05/2023 03:00:00;5770;13.7;0.012453319;0;0;0;0;0;9.35;92.3;0.294;320.9;9.39;1005.60614;0.007658704;0.009375001;26.25;
16/05/2023 04:00:00;5771;13.69;0;0;0;0;0;0;9.19;92.7;0.084;345.2;5.117;1004.9127;0.006930669;0.009375392;26.25;
16/05/2023 05:00:00;5772;13.67;0.021415122;0;0;0;0;0;8.82;92.5;0.073;311.3;4.01;1004.5085;0.0061969003;0.009381648;24.79;
16/05/2023 06:00:00;5773;13.69;0.019087391;0;0;0;0;0;8.45;93.1;0.441;300;13.26;1004.29193;0.0050790505;0.009387514;24.54;
16/05/2023 07:00:00;5774;13.68;0.0011638653;0;0;0;0;0;8.5;92.9;0.623;301.3;17.48;1004.21924;0.0042248988;0.009385168;24.51;
16/05/2023 08:00:00;5775;13.67;0;0;7.3581605;13.893216;6.456926;0;8.48;93.9;0.085;295.8;5.245;1004.26843;0.005531923;0.009372655;26.24;
16/05/2023 09:00:00;5776;13.67;457.92456;0;64.389275;267.29553;52.098957;1111.8265;10.7;82.4;0.001;304.8;0.697;1004.78015;0.0033076887;0.009367181;26.24;
16/05/2023 10:00:00;5777;13.69;490.8298;0;87.7073;475.6738;62.947227;1090.5576;14.65;69.71;0.021;302;3.396;1005.29065;0.006368878;0.00936679;26.24;
16/05/2023 11:00:00;5778;13.67;873.13654;0;58.829395;857.84393;49.13732;1670.8;17.5;61.17;0.078;28.42;23.47;1005.2363;0.0053765816;0.009366946;26.25;
16/05/2023 12:00:00;5779;13.7;916.1649;0;61.891594;1051.7712;53.708416;1762.2683;18.24;67.27;0.966;122.6;27.53;1004.8727;0.0068079913;0.009367249;26.25;
16/05/2023 13:00:00;5780;13.67;946.54645;0;71.31189;1145.3795;62.24023;1793.7844;17.67;70.57;2.49;120.2;31.69;1004.4298;0.009602692;0.009367534;24.43;
16/05/2023 14:00:00;5781;13.69;951.0333;0;67.42639;1115.5164;59.434956;1802.0894;17.5;71.42;2.726;123.3;28.12;1003.61847;0.009059591;0.009367348;24.36;
16/05/2023 15:00:00;5782;13.69;926.04517;0;63.96726;970.5594;56.42408;1768.4963;17.29;71.69;2.888;130.4;28.26;1002.9493;0.010537868;0.009367753;24.34;
16/05/2023 16:00:00;5783;13.68;814.85614;0;67.97043;709.07776;57.525085;1613.3552;16.87;78.71;3.094;133.3;29.19;1002.8463;0.011940338;0.009367534;26.24;
16/05/2023 17:00:00;5784;13.67;666.5611;0;55.28935;395.206;47.35409;1395.3729;15.96;77.73;3.235;135;28.07;1002.8704;0.012422684;0.009367809;26.24;
16/05/2023 18:00:00;5785;13.66;221.59026;0;20.306017;81.04749;19.74087;374.54797;14.9;83.1;2.514;140.5;26.11;1002.8235;0.013105657;0.009367687;26.25;
16/05/2023 19:00:00;5786;13.69;0.000116347655;0;0;0.0022571704;0;0;13.69;84.9;1.622;134.4;24;1002.7341;0.010035341;0.009372585;26.25;
16/05/2023 20:00:00;5787;13.67;0;0;0;0;0;0;12.91;87.8;0.355;136.9;14.56;1002.73224;0.00784185;0.009370363;26.25;
16/05/2023 21:00:00;5788;13.66;0.04061144;0;0;0;0;0;11.6;92.2;0.15;242.1;15.92;1002.9945;0.008759356;0.009372264;24.85;
16/05/2023 22:00:00;5789;13.67;0.00069831725;0;0;0;0;0;10.72;93.3;0.26;282;12.42;1003.1538;0.005887342;0.009379693;24.7;
16/05/2023 23:00:00;5790;13.66;0.0030260498;0;0;0;0;0;10.01;94.4;0.215;256.3;15.25;1002.99414;0.004465666;0.009383212;24.48;
17/05/2023 00:00:00;5791;13.67;0.0016294115;0;0;0;0;0;9.47;95;0.063;289.2;9.28;1002.66583;0.002098118;0.009375001;24.41;
17/05/2023 01:00:00;5792;13.66;0.010940335;0;0;0;0;0;9.05;95.3;0.165;290.3;8.15;1002.558;0.0009688031;0.009367181;24.4;
17/05/2023 02:00:00;5793;13.68;0.025023105;0;0;0;0;0;8.81;95.8;0.282;315.2;11.55;1002.2942;0.0012439662;0.009369136;26.24;
17/05/2023 03:00:00;5794;13.69;0.052490328;0;0;0;0;0;8.71;95.8;0.159;337.4;10.08;1002.071;0.0012038382;0.009369527;24.84;
17/05/2023 04:00:00;5795;13.69;0.027118063;0;0;0;0;0;8.76;95.4;0.833;308.9;40.81;1001.5578;0.0007051052;0.009367181;24.58;
17/05/2023 05:00:00;5796;13.67;0;0;0;0;0;0;9.57;94.6;0.222;298;28.34;1001.6252;0.00064777955;0.009369136;24.57;
17/05/2023 06:00:00;5797;13.68;0;0;0;0;0;0;9.98;94.7;0.098;318.8;5.02;1001.5037;0.0009802682;0.00936679;26.25;
17/05/2023 07:00:00;5798;13.7;0;0;0;0;0;0;10.38;94.8;0.14;300.7;18.51;1001.58026;0.0009401403;0.00936679;26.25;
17/05/2023 08:00:00;5799;13.68;0.4047335;0;11.024705;20.255722;9.36457;0;10.62;95.3;0.066;297.6;4.841;1001.7097;0.000773896;0.009368745;26.25;
17/05/2023 09:00:00;5800;13.67;9.875001;0;74.56646;139.95479;63.78236;372.6278;11.42;94.2;0.388;19.71;11.1;1002.0828;0.00018917458;0.00936679;26.25;
17/05/2023 10:00:00;5801;13.69;1.6030214;0;134.61543;247.97966;119.81535;331.878;12.7;91.4;0.734;34.82;15.61;1002.2705;0.00045283372;0.009367264;26.25;
17/05/2023 11:00:00;5802;13.63;0.96906257;0;242.7718;446.65265;216.22966;427.3263;14.45;83.8;0.974;18.48;24.11;1002.44214;0.0021032696;0.009367521;24.54;
17/05/2023 12:00:00;5803;13.53;1.5454468;0;278.5226;513.5106;249.97777;422.5608;16.1;78.39;1.052;29.13;17.93;1002.2109;0.005541275;0.009367319;24.3;
17/05/2023 13:00:00;5804;13.68;1.2834104;0;260.5795;480.6574;234.67902;368.29135;16.64;76.11;1.065;20.02;24.91;1001.70886;0.007625421;0.009367637;24.28;
17/05/2023 14:00:00;5805;13.68;0.6998307;0;203.29547;376.13876;184.1924;300.35706;16.99;75.88;0.642;331.4;23.96;1000.9441;0.007922756;0.009367744;26.24;
17/05/2023 15:00:00;5806;13.67;1.4114082;0;139.31178;258.91855;127.12655;233.6205;16.21;91.1;0.647;9.99;30.83;1000.61145;0.0072926013;0.009367744;26.25;
17/05/2023 16:00:00;5807;13.67;0.093628995;0;92.37449;171.03229;84.6244;203.02893;14.82;94.6;1.115;279.3;14.02;1000.66174;0.01221926;0.009368136;26.25;
17/05/2023 17:00:00;5808;13.69;0.04571228;0;28.329617;53.117603;26.064291;94.254234;14.73;95.1;0.263;300;8.65;1000.93884;0.012311217;0.009368103;26.25;
17/05/2023 18:00:00;5809;13.7;0.07341238;0;3.7199955;7.1544027;3.5190651;17.677004;14.02;97;0.112;188.1;18.21;1001.24506;0.013201429;0.00936825;26.24;
17/05/2023 19:00:00;5810;13.67;0.02082623;0;0;0.016723566;0.0003197738;0;13.52;97.9;0.063;134.6;7.995;1001.609;0.011416044;0.009368365;24.85;
17/05/2023 20:00:00;5811;13.55;0;0;0;0;0;0;13.28;97.7;0.269;50.37;11.72;1002.0088;0.012651141;0.009368034;24.71;
17/05/2023 21:00:00;5812;13.68;0;0;0;0;0;0;13.03;97.2;0.062;136.7;4.219;1002.435;0.012118635;0.009368746;24.5;
17/05/2023 22:00:00;5813;13.68;0;0;0;0;0;0;12.63;96.4;0.226;76.29;13.33;1002.8236;0.011144102;0.009369136;24.4;
17/05/2023 23:00:00;5814;13.69;0;0;0;0;0;0;12.58;91.7;0.395;132.8;28.7;1003.0989;0.0024363392;0.00936679;24.4;
18/05/2023 00:00:00;5815;13.7;0.015476753;0;0;0;0;0;12.28;89.2;0.11;91.1;7.433;1003.2637;0.0008713496;0.00936679;26.25;
18/05/2023 01:00:00;5816;13.67;0.0008145441;0;0;0;0;0;12.61;71.6;1.696;202.3;31.96;1003.1698;0.00091721007;0.00936679;26.26;
18/05/2023 02:00:00;5817;13.67;0;0;0;0;0;0;13.21;64.39;2.605;208.7;33.27;1003.2589;0.0074063535;0.009366813;26.26;
18/05/2023 03:00:00;5818;13.66;0.0008145383;0;0;0;0;0;13.62;63.42;2.528;200.6;37.1;1003.30695;0.018510293;0.009366803;24.86;
18/05/2023 04:00:00;5819;13.7;0.00093091547;0;0;0;0;0;13.44;64.1;2.7;211.7;39.12;1003.15857;0.019370329;0.00936679;24.72;
18/05/2023 05:00:00;5820;13.65;0;0;0;0;0;0;13.23;60.33;2.644;205.3;36.43;1003.3113;0.018682422;0.009367963;24.7;
18/05/2023 06:00:00;5821;13.67;0.20212212;0;0;0;0;0;12.85;64.88;2.419;204.3;41.69;1003.6502;0.0171117;0.009367181;26.25;
18/05/2023 07:00:00;5822;13.69;0.17815217;0;0;0;0;0;11.33;70.25;0.806;143.7;39.19;1004.1042;0.015982386;0.009367963;26.25;
18/05/2023 08:00:00;5823;13.67;0.0817025;0;5.4863873;10.3039875;4.637228;0;10.31;74.79;0.215;318;38.71;1004.8073;0.014675361;0.009367963;26.25;
18/05/2023 09:00:00;5824;13.69;525.78107;0;35.56901;243.0496;28.96517;1090.3105;11.52;63.12;0.207;170.5;26.71;1005.3857;0.010897601;0.009367181;26.25;
18/05/2023 10:00:00;5825;13.66;816.6106;0;53.69198;595.8297;44.8602;1589.2373;14.97;55;0.663;235;30.96;1005.9067;0.010656706;0.009376581;26.25;
18/05/2023 11:00:00;5826;13.66;899.91144;0;65.00447;877.13324;56.083378;1718.4879;15.42;55.46;1.574;121.7;25.45;1006.25775;0.013178967;0.009367594;24.5;
18/05/2023 12:00:00;5827;13.7;938.5112;0;75.71749;1074.1125;64.23235;1804.8612;17.27;48.81;0.991;173.3;43.26;1006.1863;0.01245638;0.009366845;24.3;
18/05/2023 13:00:00;5828;13.67;960.0832;0;127.43239;1252.7224;112.87079;1896.0546;16.98;53.28;3.314;226.9;34.93;1005.895;0.01386896;0.009367169;24.28;
18/05/2023 15:00:00;0;13.67;830.61633;0;81.85415;497.65967;77.08471;840.3;17.73;54.52;2.308;123.7;34.05;1004.7095;0.013821626;0.009367635;26.25;
18/05/2023 16:00:00;1;13.7;661.45465;0;95.176994;366.64166;87.09777;695.9361;17.48;50.98;2.533;212.2;49.49;1004.9028;0.015112293;0.00936774;26.25;
18/05/2023 17:00:00;2;13.67;648.6389;0;42.325016;205.54091;40.077023;680.0228;16.62;52.01;3.618;234.8;28.93;1005.0852;0.015846306;0.009367675;26.25;
18/05/2023 18:00:00;3;13.7;222.48253;0;14.364879;39.28704;20.195387;161.7194;15.77;53.95;2.791;226;34.64;1005.43646;0.0157578;0.009367784;26.24;
18/05/2023 19:00:00;4;13.69;0.06399889;0;0;0;0;0;15.14;64.71;2.154;198;42.37;1005.8731;0.015026526;0.009368751;24.84;
18/05/2023 20:00:00;5;13.68;0.13939194;0;0;0;0;0;13.6;73.83;0.444;133.7;34.38;1006.43555;0.0137918815;0.009369983;24.69;
18/05/2023 21:00:00;6;13.7;0.107085556;0;0;0;0;0;12.24;77.55;0.335;342.5;38.56;1006.933;0.013270884;0.009376565;24.68;
18/05/2023 22:00:00;7;13.69;0.05047984;0;0;0;0;0;11.59;76.18;0.641;296.8;64.05;1007.16296;0.013293813;0.009379693;26.25;
18/05/2023 23:00:00;8;13.68;0.0078404285;0;0;0;0;0;11.86;82.2;0.682;156.6;27.54;1007.18054;0.013293813;0.009375001;26.25;
19/05/2023 00:00:00;9;13.69;0.01664851;0;0;0;0;0;10.91;86.1;1.137;162;42.07;1007.2687;0.0130301155;0.009375783;26.25;
19/05/2023 01:00:00;10;13.68;0.046403695;0;0;0;0;0;9.38;85.7;1.002;305.3;34.03;1006.8393;0.012061312;0.009383603;26.24;
19/05/2023 02:00:00;11;13.69;0.0049411445;0;0;0;0;0;9.25;86.4;0.476;50.44;45.15;1006.50525;0.011253021;0.009396115;26.24;
19/05/2023 03:00:00;12;13.69;0.08088438;0;0;0;0;0;8.05;88.3;0.348;320.3;17.62;1006.521;0.010966393;0.009408628;24.72;
19/05/2023 04:00:00;13;13.68;0.057467658;0;0;0;0;0;7.283;89.2;0.544;296.8;24.98;1006.4073;0.0112702185;0.009480571;24.54;
19/05/2023 05:00:00;14;13.68;0.04253996;0;0;0;0;0;6.501;90.6;0.341;295.9;14.15;1006.3584;0.012611638;0.009526711;24.53;
19/05/2023 06:00:00;15;13.69;0.001826086;0;0;0;0;0;6.304;90.8;0.346;328.2;20.24;1006.53796;0.0139415935;0.009557208;26.24;
19/05/2023 07:00:00;16;13.68;0;0;0;0;0;0;6.067;89.2;0.544;291.2;13.41;1006.81256;0.01496199;0.009572849;26.24;
19/05/2023 08:00:00;17;13.68;0.10999425;0;6.3676324;6.47579;5.863742;0;6.539;88.5;0.626;315.8;13.46;1007.18634;0.012800814;0.009423486;26.23;
19/05/2023 09:00:00;18;13.67;5.7787795;0;68.486305;70.27799;64.84086;11.248198;7.866;85.9;0.413;308.5;16.65;1007.67554;0.011230091;0.009367963;26.24;
19/05/2023 10:00:00;19;13.69;1.083293;0;143.75163;146.53369;132.87018;8.185616;10.24;79.71;0.022;327;1.588;1008.1899;0.011092509;0.00936679;26.24;
19/05/2023 11:00:00;20;13.68;401.96454;0;172.42921;378.0701;142.53076;411.4687;13.19;71.74;0.932;27.72;15.48;1008.2897;0.010129438;0.009367572;24.39;
19/05/2023 12:00:00;21;13.69;851.33984;0;105.60988;592.8799;95.31868;876.7178;16.18;54.28;1.444;39.03;20.54;1007.8362;0.008742158;0.00936679;24.24;
19/05/2023 13:00:00;22;13.68;865.6184;0;77.33436;604.7591;68.046364;894.54956;16.89;49.98;2.09;41.46;23.99;1007.1441;0.011675865;0.009366942;24.23;
19/05/2023 14:00:00;23;13.67;889.3787;0;64.32179;591.85846;60.70049;921.58484;17.22;50.02;2.572;21.97;27.23;1006.056;0.013443887;0.009367281;26.25;
19/05/2023 15:00:00;24;13.68;837.32477;0;69.44164;507.52783;62.808426;868.9515;17.8;47.51;1.619;36.15;31.42;1005.4946;0.013596516;0.009367501;26.25;
19/05/2023 16:00:00;25;13.69;757.50385;0;61.461407;366.90573;55.43894;782.8912;18.14;42.75;1.4;25.47;27.17;1005.04645;0.014259655;0.009368038;26.25;
19/05/2023 17:00:00;26;13.68;526.1314;0;52.445164;186.1486;46.09391;553.83875;17.69;48.62;1.142;41.03;16.43;1004.9711;0.014913213;0.009368781;26.25;
19/05/2023 18:00:00;27;13.69;66.72496;0;31.119972;38.141235;30.768543;38.312847;15.86;62.54;1.129;104.5;37.27;1005.13873;0.01604871;0.009369463;26.25;
19/05/2023 19:00:00;28;13.68;0.29916152;0;0;0.00545817;0.001713928;0;13.78;73.88;0.236;183.6;32.52;1005.4069;0.015456375;0.009397673;24.82;
19/05/2023 20:00:00;29;13.7;0.048865754;0;0;0;0;0;12.29;76.53;0.294;284.9;8.44;1005.7586;0.014061667;0.009431725;24.68;
19/05/2023 21:00:00;30;13.69;0.040062774;0;0;0;0;0;11.3;80.6;0.161;298.4;10.4;1006.0745;0.013259418;0.009427396;24.67;
19/05/2023 22:00:00;31;13.67;0;0;0;0;0;0;11.6;78.49;0.087;305.9;4.72;1006.1299;0.013781081;0.0094105825;26.25;
19/05/2023 23:00:00;32;13.52;0;0;0;0;0;0;11.73;80;0;0;0;1006.1025;0.013758046;0.0094031645;26.25;
20/05/2023 00:00:00;33;13.69;0.005584459;0;0;0;0;0;11.56;80.3;0.378;287;6.076;1005.6934;0.013213462;0.009400035;26.25;
20/05/2023 01:00:00;34;13.7;0.029426288;0;0;0;0;0;11.46;81.8;1.241;285.9;14.71;1005.52136;0.01292691;0.0094227055;26.25;
20/05/2023 02:00:00;35;13.69;0.08033169;0;0;0;0;0;11.11;86.1;0.624;290.1;15.01;1005.234;0.012903999;0.009396115;26.25;
20/05/2023 03:00:00;36;13.69;0;0;0;0;0;0;10.93;88.7;0.028;328.5;2.163;1005.00977;0.0126689635;0.009367181;24.73;
20/05/2023 04:00:00;37;13.67;0.047045924;0;0;0;0;0;10.47;91.4;0.075;310.9;6.628;1004.7667;0.012336476;0.009367572;24.55;
20/05/2023 05:00:00;38;13.65;0.036951166;0;0;0;0;0;9.73;93.7;0.483;301;13.4;1004.2661;0.014835873;0.009367181;24.55;
20/05/2023 06:00:00;39;13.68;0;0;0;0;0;0;9.44;93.6;0.635;308.7;15.31;1003.9997;0.016114233;0.009368745;26.25;
20/05/2023 07:00:00;40;13.69;0.10172191;0;0;0;0;0;10.44;86.6;1.153;302.4;22.53;1003.9632;0.01259444;0.009367963;26.24;
20/05/2023 08:00:00;41;13.69;0.19429696;0;5.5351796;5.6867685;5.1325617;0;10.89;89.9;0.641;348.5;25.25;1004.09985;0.012330743;0.0093683535;26.25;
20/05/2023 09:00:00;42;13.67;1.7470971;0;66.62202;67.89291;61.81474;7.246965;11.73;85;0.356;357.3;17.45;1004.336;0.01135616;0.009367187;26.25;
20/05/2023 10:00:00;43;13.59;1.1333017;0;152.45119;155.27077;142.53407;7.978159;13.72;74.01;0.213;12.88;8.4;1004.55835;0.011257735;0.0093673095;26.25;
20/05/2023 11:00:00;44;13.68;65.42601;0;298.09784;334.07892;265.1151;77.239685;15.92;67.3;1.458;18.95;19.3;1004.3874;0.0119197825;0.009367252;24.43;
20/05/2023 12:00:00;45;13.67;40.126972;0;337.07556;365.5993;301.07404;51.712788;16.72;65.98;2.628;21.35;22.78;1003.80804;0.013001052;0.009367844;24.26;
20/05/2023 13:00:00;46;13.69;365.6644;0;307.3572;533.9264;258.03876;376.36322;17.73;61.65;2.422;24.29;26.34;1003.4301;0.013423776;0.009367584;24.26;
20/05/2023 14:00:00;47;13.69;344.87958;0;250.41241;455.66364;215.49303;363.65945;17.88;61.53;2.52;11.55;28.74;1002.3767;0.014676862;0.009367744;26.24;
20/05/2023 15:00:00;48;13.67;442.87817;0;193.08542;434.2114;172.8344;472.2651;18.52;62.43;2.545;22.04;32.84;1001.67377;0.014705505;0.009367744;26.24;
20/05/2023 16:00:00;49;13.64;186.87465;0;166.68787;246.32652;151.10776;207.86903;17.98;69.68;2.507;37.14;27.71;1001.4126;0.015496062;0.009367744;26.21;
20/05/2023 17:00:00;50;13.69;452.07855;0;82.37082;188.13972;74.611305;464.2094;17.66;70.83;2.048;50.92;25.19;1001.23193;0.014963295;0.009368136;26.25;
20/05/2023 18:00:00;51;13.67;119.13371;0;21.730951;35.671455;26.49565;91.13344;15.99;78.8;1.833;49.54;21.65;1001.2172;0.015708022;0.009367744;26.25;
20/05/2023 19:00:00;52;13.68;0.001288347;0;0;0;0;0;14.67;83.1;0.508;352.1;24.75;1001.6629;0.014915115;0.009368983;24.83;
20/05/2023 20:00:00;53;13.68;0.0041878303;0;0;0;0;0;14.39;86.2;0.865;341;22.35;1001.9164;0.013915256;0.009370258;24.7;
20/05/2023 21:00:00;54;13.67;0;0;0;0;0;0;14.07;88;1.427;323.5;23.31;1001.97345;0.012993958;0.0093689365;24.69;
20/05/2023 22:00:00;55;13.68;0;0;0;0;0;0;14.02;88.8;1.62;339.9;27.28;1001.82745;0.013394913;0.009371699;26.25;
20/05/2023 23:00:00;56;13.67;0.000107380365;0;0;0;0;0;13.82;89.2;1.691;5.567;22.04;1002.1558;0.013205512;0.009370555;26.25;
21/05/2023 00:00:00;57;13.68;0.020294888;0;0;0;0;0;13.95;88.1;2.235;344.8;27.38;1001.9048;0.012838087;0.00936945;26.25;
21/05/2023 01:00:00;58;13.67;0.21497549;0;0;0;0;0;14.18;89;2.358;330.1;29.55;1001.2016;0.009375898;0.009371445;26.25;
21/05/2023 02:00:00;59;13.68;0.15570153;0;0;0;0;0;13.38;94.5;2.3;335.3;30.26;1001.0234;0.0016907601;0.009367486;26.25;
21/05/2023 03:00:00;60;13.69;0;0;0;0;0;0;13.08;95.8;2.093;344.9;30.47;1000.87085;0.00047000518;0.009367778;26.23;
21/05/2023 04:00:00;61;13.69;0;0;0;0;0;0;12.9;97.4;2.656;17.32;30.34;1000.63794;0.0031067505;0.009368107;26.24;
21/05/2023 05:00:00;62;13.68;0.00010738996;0;0;0;0;0;12.77;98.5;1.867;19.42;24.54;1000.8427;0.005812661;0.009368784;26.25;
21/05/2023 06:00:00;63;13.69;0;0;0;0;0;0;13.06;99;2.431;21.88;23.36;1000.9287;0.008615949;0.009367196;26.26;
